t,v
0.0001111,0.377483
0.0001112,0.377976
0.0001113,0.378467
0.0001114,0.378956
0.0001115,0.379442
0.0001116,0.379927
0.0001117,0.380409
0.0001118,0.380889
0.0001119,0.381367
0.000112,0.381843
0.0001121,0.382316
0.0001122,0.382787
0.0001123,0.383257
0.0001124,0.383724
0.0001125,0.384188
0.0001126,0.384651
0.0001127,0.385112
0.0001128,0.38557
0.0001129,0.386026
0.000113,0.38648
0.0001131,0.386932
0.0001132,0.387382
0.0001133,0.387829
0.0001134,0.388275
0.0001135,0.388718
0.0001136,0.389159
0.0001137,0.389598
0.0001138,0.390034
0.0001139,0.390469
0.000114,0.390901
0.0001141,0.391332
0.0001142,0.39176
0.0001143,0.392186
0.0001144,0.392609
0.0001145,0.393031
0.0001146,0.39345
0.0001147,0.393868
0.0001148,0.394283
0.0001149,0.394696
0.000115,0.395107
0.0001151,0.395515
0.0001152,0.395922
0.0001153,0.396326
0.0001154,0.396728
0.0001155,0.397128
0.0001156,0.397526
0.0001157,0.397922
0.0001158,0.398316
0.0001159,0.398707
0.000116,0.399097
0.0001161,0.399484
0.0001162,0.399869
0.0001163,0.400252
0.0001164,0.400633
0.0001165,0.401011
0.0001166,0.401388
0.0001167,0.401762
0.0001168,0.402135
0.0001169,0.402505
0.000117,0.402873
0.0001171,0.403239
0.0001172,0.403602
0.0001173,0.403964
0.0001174,0.404323
0.0001175,0.404681
0.0001176,0.405036
0.0001177,0.405389
0.0001178,0.40574
0.0001179,0.406089
0.000118,0.406436
0.0001181,0.40678
0.0001182,0.407123
0.0001183,0.407463
0.0001184,0.407801
0.0001185,0.408137
0.0001186,0.408471
0.0001187,0.408803
0.0001188,0.409133
0.0001189,0.409461
0.000119,0.409786
0.0001191,0.41011
0.0001192,0.410431
0.0001193,0.41075
0.0001194,0.411067
0.0001195,0.411382
0.0001196,0.411695
0.0001197,0.412006
0.0001198,0.412315
0.0001199,0.412621
0.00012,0.412926
0.0001201,0.413228
0.0001202,0.413528
0.0001203,0.413827
0.0001204,0.414123
0.0001205,0.414417
0.0001206,0.414709
0.0001207,0.414999
0.0001208,0.415286
0.0001209,0.415572
0.000121,0.415856
0.0001211,0.416137
0.0001212,0.416416
0.0001213,0.416694
0.0001214,0.416969
0.0001215,0.417242
0.0001216,0.417513
0.0001217,0.417782
0.0001218,0.418049
0.0001219,0.418314
0.000122,0.418577
0.0001221,0.418837
0.0001222,0.419096
0.0001223,0.419353
0.0001224,0.419607
0.0001225,0.41986
0.0001226,0.42011
0.0001227,0.420358
0.0001228,0.420604
0.0001229,0.420849
0.000123,0.421091
0.0001231,0.421331
0.0001232,0.421569
0.0001233,0.421805
0.0001234,0.422039
0.0001235,0.42227
0.0001236,0.4225
0.0001237,0.422728
0.0001238,0.422954
0.0001239,0.423177
0.000124,0.423399
0.0001241,0.423618
0.0001242,0.423836
0.0001243,0.424051
0.0001244,0.424265
0.0001245,0.424476
0.0001246,0.424686
0.0001247,0.424893
0.0001248,0.425098
0.0001249,0.425302
0.000125,0.425503
0.0001251,0.425702
0.0001252,0.425899
0.0001253,0.426094
0.0001254,0.426287
0.0001255,0.426479
0.0001256,0.426668
0.0001257,0.426855
0.0001258,0.42704
0.0001259,0.427223
0.000126,0.427404
0.0001261,0.427583
0.0001262,0.42776
0.0001263,0.427935
0.0001264,0.428108
0.0001265,0.428279
0.0001266,0.428448
0.0001267,0.428615
0.0001268,0.42878
0.0001269,0.428943
0.000127,0.429104
0.0001271,0.429263
0.0001272,0.42942
0.0001273,0.429575
0.0001274,0.429728
0.0001275,0.429879
0.0001276,0.430028
0.0001277,0.430175
0.0001278,0.43032
0.0001279,0.430463
0.000128,0.430604
0.0001281,0.430743
0.0001282,0.430881
0.0001283,0.431016
0.0001284,0.431149
0.0001285,0.43128
0.0001286,0.43141
0.0001287,0.431537
0.0001288,0.431662
0.0001289,0.431786
0.000129,0.431907
0.0001291,0.432026
0.0001292,0.432144
0.0001293,0.43226
0.0001294,0.432373
0.0001295,0.432485
0.0001296,0.432594
0.0001297,0.432702
0.0001298,0.432808
0.0001299,0.432912
0.00013,0.433014
0.0001301,0.433114
0.0001302,0.433212
0.0001303,0.433308
0.0001304,0.433402
0.0001305,0.433494
0.0001306,0.433585
0.0001307,0.433673
0.0001308,0.433759
0.0001309,0.433844
0.000131,0.433927
0.0001311,0.434007
0.0001312,0.434086
0.0001313,0.434163
0.0001314,0.434238
0.0001315,0.434311
0.0001316,0.434382
0.0001317,0.434451
0.0001318,0.434518
0.0001319,0.434584
0.000132,0.434647
0.0001321,0.434709
0.0001322,0.434769
0.0001323,0.434826
0.0001324,0.434882
0.0001325,0.434936
0.0001326,0.434988
0.0001327,0.435038
0.0001328,0.435087
0.0001329,0.435133
0.000133,0.435178
0.0001331,0.43522
0.0001332,0.435261
0.0001333,0.4353
0.0001334,0.435337
0.0001335,0.435372
0.0001336,0.435406
0.0001337,0.435437
0.0001338,0.435467
0.0001339,0.435494
0.000134,0.43552
0.0001341,0.435544
0.0001342,0.435566
0.0001343,0.435587
0.0001344,0.435605
0.0001345,0.435622
0.0001346,0.435636
0.0001347,0.435649
0.0001348,0.43566
0.0001349,0.435669
0.000135,0.435677
0.0001351,0.435682
0.0001352,0.435686
0.0001353,0.435688
0.0001354,0.435688
0.0001355,0.435686
0.0001356,0.435682
0.0001357,0.435677
0.0001358,0.435669
0.0001359,0.43566
0.000136,0.435649
0.0001361,0.435636
0.0001362,0.435622
0.0001363,0.435605
0.0001364,0.435587
0.0001365,0.435567
0.0001366,0.435545
0.0001367,0.435522
0.0001368,0.435496
0.0001369,0.435469
0.000137,0.43544
0.0001371,0.435409
0.0001372,0.435377
0.0001373,0.435342
0.0001374,0.435306
0.0001375,0.435268
0.0001376,0.435228
0.0001377,0.435187
0.0001378,0.435144
0.0001379,0.435098
0.000138,0.435052
0.0001381,0.435003
0.0001382,0.434953
0.0001383,0.4349
0.0001384,0.434846
0.0001385,0.434791
0.0001386,0.434733
0.0001387,0.434674
0.0001388,0.434613
0.0001389,0.43455
0.000139,0.434486
0.0001391,0.43442
0.0001392,0.434352
0.0001393,0.434282
0.0001394,0.434211
0.0001395,0.434137
0.0001396,0.434063
0.0001397,0.433986
0.0001398,0.433908
0.0001399,0.433827
0.00014,0.433746
0.0001401,0.433662
0.0001402,0.433577
0.0001403,0.43349
0.0001404,0.433401
0.0001405,0.433311
0.0001406,0.433218
0.0001407,0.433125
0.0001408,0.433029
0.0001409,0.432932
0.000141,0.432833
0.0001411,0.432732
0.0001412,0.43263
0.0001413,0.432526
0.0001414,0.43242
0.0001415,0.432313
0.0001416,0.432203
0.0001417,0.432093
0.0001418,0.43198
0.0001419,0.431866
0.000142,0.43175
0.0001421,0.431633
0.0001422,0.431513
0.0001423,0.431392
0.0001424,0.43127
0.0001425,0.431146
0.0001426,0.43102
0.0001427,0.430892
0.0001428,0.430763
0.0001429,0.430632
0.000143,0.4305
0.0001431,0.430366
0.0001432,0.43023
0.0001433,0.430093
0.0001434,0.429953
0.0001435,0.429813
0.0001436,0.42967
0.0001437,0.429526
0.0001438,0.429381
0.0001439,0.429234
0.000144,0.429085
0.0001441,0.428934
0.0001442,0.428782
0.0001443,0.428628
0.0001444,0.428473
0.0001445,0.428316
0.0001446,0.428157
0.0001447,0.427997
0.0001448,0.427836
0.0001449,0.427672
0.000145,0.427507
0.0001451,0.427341
0.0001452,0.427172
0.0001453,0.427003
0.0001454,0.426831
0.0001455,0.426658
0.0001456,0.426484
0.0001457,0.426308
0.0001458,0.42613
0.0001459,0.425951
0.000146,0.42577
0.0001461,0.425587
0.0001462,0.425403
0.0001463,0.425218
0.0001464,0.425031
0.0001465,0.424842
0.0001466,0.424652
0.0001467,0.42446
0.0001468,0.424266
0.0001469,0.424072
0.000147,0.423875
0.0001471,0.423677
0.0001472,0.423478
0.0001473,0.423276
0.0001474,0.423074
0.0001475,0.42287
0.0001476,0.422664
0.0001477,0.422457
0.0001478,0.422248
0.0001479,0.422038
0.000148,0.421826
0.0001481,0.421613
0.0001482,0.421398
0.0001483,0.421182
0.0001484,0.420964
0.0001485,0.420744
0.0001486,0.420523
0.0001487,0.420301
0.0001488,0.420077
0.0001489,0.419852
0.000149,0.419625
0.0001491,0.419397
0.0001492,0.419167
0.0001493,0.418936
0.0001494,0.418703
0.0001495,0.418468
0.0001496,0.418233
0.0001497,0.417995
0.0001498,0.417757
0.0001499,0.417517
0.00015,0.417275
0.0001501,0.417032
0.0001502,0.416787
0.0001503,0.416541
0.0001504,0.416294
0.0001505,0.416045
0.0001506,0.415794
0.0001507,0.415543
0.0001508,0.415289
0.0001509,0.415035
0.000151,0.414779
0.0001511,0.414521
0.0001512,0.414262
0.0001513,0.414001
0.0001514,0.41374
0.0001515,0.413476
0.0001516,0.413212
0.0001517,0.412945
0.0001518,0.412678
0.0001519,0.412409
0.000152,0.412139
0.0001521,0.411867
0.0001522,0.411594
0.0001523,0.411319
0.0001524,0.411043
0.0001525,0.410766
0.0001526,0.410487
0.0001527,0.410207
0.0001528,0.409925
0.0001529,0.409642
0.000153,0.409358
0.0001531,0.409072
0.0001532,0.408785
0.0001533,0.408496
0.0001534,0.408207
0.0001535,0.407915
0.0001536,0.407623
0.0001537,0.407329
0.0001538,0.407034
0.0001539,0.406737
0.000154,0.406439
0.0001541,0.40614
0.0001542,0.405839
0.0001543,0.405537
0.0001544,0.405234
0.0001545,0.404929
0.0001546,0.404623
0.0001547,0.404315
0.0001548,0.404007
0.0001549,0.403697
0.000155,0.403385
0.0001551,0.403073
0.0001552,0.402759
0.0001553,0.402443
0.0001554,0.402127
0.0001555,0.401809
0.0001556,0.401489
0.0001557,0.401169
0.0001558,0.400847
0.0001559,0.400524
0.000156,0.400199
0.0001561,0.399874
0.0001562,0.399547
0.0001563,0.399218
0.0001564,0.398889
0.0001565,0.398558
0.0001566,0.398225
0.0001567,0.397892
0.0001568,0.397557
0.0001569,0.397221
0.000157,0.396884
0.0001571,0.396546
0.0001572,0.396206
0.0001573,0.395865
0.0001574,0.395522
0.0001575,0.395179
0.0001576,0.394834
0.0001577,0.394488
0.0001578,0.394141
0.0001579,0.393792
0.000158,0.393442
0.0001581,0.393091
0.0001582,0.392739
0.0001583,0.392386
0.0001584,0.392031
0.0001585,0.391675
0.0001586,0.391318
0.0001587,0.39096
0.0001588,0.3906
0.0001589,0.390239
0.000159,0.389877
0.0001591,0.389514
0.0001592,0.38915
0.0001593,0.388784
0.0001594,0.388418
0.0001595,0.38805
0.0001596,0.38768
0.0001597,0.38731
0.0001598,0.386939
0.0001599,0.386566
0.00016,0.386192
0.0001601,0.385817
0.0001602,0.385441
0.0001603,0.385063
0.0001604,0.384685
0.0001605,0.384305
0.0001606,0.383924
0.0001607,0.383542
0.0001608,0.383159
0.0001609,0.382774
0.000161,0.382389
0.0001611,0.382002
0.0001612,0.381615
0.0001613,0.381226
0.0001614,0.380836
0.0001615,0.380444
0.0001616,0.380052
0.0001617,0.379659
0.0001618,0.379264
0.0001619,0.378868
0.000162,0.378472
0.0001621,0.378074
0.0001622,0.377675
0.0001623,0.377274
0.0001624,0.376873
0.0001625,0.376471
0.0001626,0.376067
0.0001627,0.375663
0.0001628,0.375257
0.0001629,0.37485
0.000163,0.374443
0.0001631,0.374034
0.0001632,0.373624
0.0001633,0.373213
0.0001634,0.3728
0.0001635,0.372387
0.0001636,0.371973
0.0001637,0.371558
0.0001638,0.371141
0.0001639,0.370724
0.000164,0.370305
0.0001641,0.369885
0.0001642,0.369465
0.0001643,0.369043
0.0001644,0.36862
0.0001645,0.368197
0.0001646,0.367772
0.0001647,0.367346
0.0001648,0.366919
0.0001649,0.366491
0.000165,0.366062
0.0001651,0.365632
0.0001652,0.365201
0.0001653,0.364769
0.0001654,0.364336
0.0001655,0.363902
0.0001656,0.363467
0.0001657,0.363031
0.0001658,0.362594
0.0001659,0.362156
0.000166,0.361717
0.0001661,0.361277
0.0001662,0.360836
0.0001663,0.360394
0.0001664,0.359951
0.0001665,0.359506
0.0001666,0.359062
0.0001667,0.358616
0.0001668,0.358169
0.0001669,0.357721
0.000167,0.357272
0.0001671,0.356822
0.0001672,0.356371
0.0001673,0.355919
0.0001674,0.355467
0.0001675,0.355013
0.0001676,0.354558
0.0001677,0.354103
0.0001678,0.353646
0.0001679,0.353189
0.000168,0.352731
0.0001681,0.352271
0.0001682,0.351811
0.0001683,0.35135
0.0001684,0.350888
0.0001685,0.350425
0.0001686,0.349961
0.0001687,0.349496
0.0001688,0.34903
0.0001689,0.348564
0.000169,0.348096
0.0001691,0.347628
0.0001692,0.347158
0.0001693,0.346688
0.0001694,0.346217
0.0001695,0.345745
0.0001696,0.345272
0.0001697,0.344798
0.0001698,0.344323
0.0001699,0.343848
0.00017,0.343371
0.0001701,0.342894
0.0001702,0.342416
0.0001703,0.341937
0.0001704,0.341457
0.0001705,0.340976
0.0001706,0.340494
0.0001707,0.340012
0.0001708,0.339528
0.0001709,0.339044
0.000171,0.338559
0.0001711,0.338073
0.0001712,0.337587
0.0001713,0.337099
0.0001714,0.336611
0.0001715,0.336121
0.0001716,0.335631
0.0001717,0.33514
0.0001718,0.334649
0.0001719,0.334156
0.000172,0.333663
0.0001721,0.333169
0.0001722,0.332674
0.0001723,0.332178
0.0001724,0.331682
0.0001725,0.331184
0.0001726,0.330686
0.0001727,0.330187
0.0001728,0.329687
0.0001729,0.329187
0.000173,0.328686
0.0001731,0.328183
0.0001732,0.327681
0.0001733,0.327177
0.0001734,0.326673
0.0001735,0.326167
0.0001736,0.325661
0.0001737,0.325155
0.0001738,0.324647
0.0001739,0.324139
0.000174,0.32363
0.0001741,0.32312
0.0001742,0.32261
0.0001743,0.322099
0.0001744,0.321587
0.0001745,0.321074
0.0001746,0.32056
0.0001747,0.320046
0.0001748,0.319531
0.0001749,0.319016
0.000175,0.318499
0.0001751,0.317982
0.0001752,0.317465
0.0001753,0.316946
0.0001754,0.316427
0.0001755,0.315907
0.0001756,0.315386
0.0001757,0.314865
0.0001758,0.314343
0.0001759,0.31382
0.000176,0.313297
0.0001761,0.312773
0.0001762,0.312248
0.0001763,0.311722
0.0001764,0.311196
0.0001765,0.310669
0.0001766,0.310142
0.0001767,0.309614
0.0001768,0.309085
0.0001769,0.308555
0.000177,0.308025
0.0001771,0.307494
0.0001772,0.306963
0.0001773,0.306431
0.0001774,0.305898
0.0001775,0.305365
0.0001776,0.30483
0.0001777,0.304296
0.0001778,0.30376
0.0001779,0.303224
0.000178,0.302688
0.0001781,0.30215
0.0001782,0.301613
0.0001783,0.301074
0.0001784,0.300535
0.0001785,0.299995
0.0001786,0.299455
0.0001787,0.298914
0.0001788,0.298372
0.0001789,0.29783
0.000179,0.297287
0.0001791,0.296744
0.0001792,0.2962
0.0001793,0.295655
0.0001794,0.29511
0.0001795,0.294564
0.0001796,0.294018
0.0001797,0.293471
0.0001798,0.292923
0.0001799,0.292375
0.00018,0.291827
0.0001801,0.291277
0.0001802,0.290728
0.0001803,0.290177
0.0001804,0.289626
0.0001805,0.289075
0.0001806,0.288523
0.0001807,0.28797
0.0001808,0.287417
0.0001809,0.286863
0.000181,0.286309
0.0001811,0.285755
0.0001812,0.285199
0.0001813,0.284643
0.0001814,0.284087
0.0001815,0.28353
0.0001816,0.282973
0.0001817,0.282415
0.0001818,0.281856
0.0001819,0.281297
0.000182,0.280738
0.0001821,0.280178
0.0001822,0.279617
0.0001823,0.279056
0.0001824,0.278495
0.0001825,0.277933
0.0001826,0.27737
0.0001827,0.276807
0.0001828,0.276244
0.0001829,0.27568
0.000183,0.275115
0.0001831,0.27455
0.0001832,0.273985
0.0001833,0.273419
0.0001834,0.272853
0.0001835,0.272286
0.0001836,0.271719
0.0001837,0.271151
0.0001838,0.270583
0.0001839,0.270014
0.000184,0.269445
0.0001841,0.268875
0.0001842,0.268305
0.0001843,0.267735
0.0001844,0.267164
0.0001845,0.266593
0.0001846,0.266021
0.0001847,0.265449
0.0001848,0.264876
0.0001849,0.264303
0.000185,0.263729
0.0001851,0.263155
0.0001852,0.262581
0.0001853,0.262006
0.0001854,0.261431
0.0001855,0.260856
0.0001856,0.26028
0.0001857,0.259703
0.0001858,0.259126
0.0001859,0.258549
0.000186,0.257972
0.0001861,0.257394
0.0001862,0.256815
0.0001863,0.256236
0.0001864,0.255657
0.0001865,0.255078
0.0001866,0.254498
0.0001867,0.253918
0.0001868,0.253337
0.0001869,0.252756
0.000187,0.252175
0.0001871,0.251593
0.0001872,0.251011
0.0001873,0.250428
0.0001874,0.249845
0.0001875,0.249262
0.0001876,0.248679
0.0001877,0.248095
0.0001878,0.247511
0.0001879,0.246926
0.000188,0.246341
0.0001881,0.245756
0.0001882,0.24517
0.0001883,0.244584
0.0001884,0.243998
0.0001885,0.243412
0.0001886,0.242825
0.0001887,0.242238
0.0001888,0.24165
0.0001889,0.241062
0.000189,0.240474
0.0001891,0.239886
0.0001892,0.239297
0.0001893,0.238708
0.0001894,0.238119
0.0001895,0.237529
0.0001896,0.236939
0.0001897,0.236349
0.0001898,0.235758
0.0001899,0.235168
0.00019,0.234576
0.0001901,0.233985
0.0001902,0.233394
0.0001903,0.232802
0.0001904,0.232209
0.0001905,0.231617
0.0001906,0.231024
0.0001907,0.230431
0.0001908,0.229838
0.0001909,0.229245
0.000191,0.228651
0.0001911,0.228057
0.0001912,0.227463
0.0001913,0.226868
0.0001914,0.226274
0.0001915,0.225679
0.0001916,0.225084
0.0001917,0.224488
0.0001918,0.223892
0.0001919,0.223297
0.000192,0.2227
0.0001921,0.222104
0.0001922,0.221508
0.0001923,0.220911
0.0001924,0.220314
0.0001925,0.219717
0.0001926,0.219119
0.0001927,0.218522
0.0001928,0.217924
0.0001929,0.217326
0.000193,0.216728
0.0001931,0.216129
0.0001932,0.215531
0.0001933,0.214932
0.0001934,0.214333
0.0001935,0.213734
0.0001936,0.213134
0.0001937,0.212535
0.0001938,0.211935
0.0001939,0.211335
0.000194,0.210735
0.0001941,0.210135
0.0001942,0.209535
0.0001943,0.208934
0.0001944,0.208334
0.0001945,0.207733
0.0001946,0.207132
0.0001947,0.206531
0.0001948,0.205929
0.0001949,0.205328
0.000195,0.204726
0.0001951,0.204125
0.0001952,0.203523
0.0001953,0.202921
0.0001954,0.202319
0.0001955,0.201716
0.0001956,0.201114
0.0001957,0.200512
0.0001958,0.199909
0.0001959,0.199306
0.000196,0.198703
0.0001961,0.1981
0.0001962,0.197497
0.0001963,0.196894
0.0001964,0.196291
0.0001965,0.195687
0.0001966,0.195084
0.0001967,0.19448
0.0001968,0.193877
0.0001969,0.193273
0.000197,0.192669
0.0001971,0.192065
0.0001972,0.191461
0.0001973,0.190857
0.0001974,0.190252
0.0001975,0.189648
0.0001976,0.189044
0.0001977,0.188439
0.0001978,0.187835
0.0001979,0.18723
0.000198,0.186626
0.0001981,0.186021
0.0001982,0.185416
0.0001983,0.184811
0.0001984,0.184207
0.0001985,0.183602
0.0001986,0.182997
0.0001987,0.182392
0.0001988,0.181787
0.0001989,0.181182
0.000199,0.180576
0.0001991,0.179971
0.0001992,0.179366
0.0001993,0.178761
0.0001994,0.178156
0.0001995,0.17755
0.0001996,0.176945
0.0001997,0.17634
0.0001998,0.175734
0.0001999,0.175129
0.0002,0.174524
0.0002001,0.173918
0.0002002,0.173313
0.0002003,0.172708
0.0002004,0.172102
0.0002005,0.171497
0.0002006,0.170891
0.0002007,0.170286
0.0002008,0.169681
0.0002009,0.169075
0.000201,0.16847
0.0002011,0.167865
0.0002012,0.167259
0.0002013,0.166654
0.0002014,0.166049
0.0002015,0.165444
0.0002016,0.164838
0.0002017,0.164233
0.0002018,0.163628
0.0002019,0.163023
0.000202,0.162418
0.0002021,0.161813
0.0002022,0.161208
0.0002023,0.160603
0.0002024,0.159998
0.0002025,0.159393
0.0002026,0.158789
0.0002027,0.158184
0.0002028,0.157579
0.0002029,0.156975
0.000203,0.15637
0.0002031,0.155766
0.0002032,0.155161
0.0002033,0.154557
0.0002034,0.153953
0.0002035,0.153349
0.0002036,0.152744
0.0002037,0.15214
0.0002038,0.151537
0.0002039,0.150933
0.000204,0.150329
0.0002041,0.149725
0.0002042,0.149122
0.0002043,0.148518
0.0002044,0.147915
0.0002045,0.147312
0.0002046,0.146708
0.0002047,0.146105
0.0002048,0.145502
0.0002049,0.144899
0.000205,0.144297
0.0002051,0.143694
0.0002052,0.143092
0.0002053,0.142489
0.0002054,0.141887
0.0002055,0.141285
0.0002056,0.140683
0.0002057,0.140081
0.0002058,0.139479
0.0002059,0.138877
0.000206,0.138276
0.0002061,0.137675
0.0002062,0.137073
0.0002063,0.136472
0.0002064,0.135871
0.0002065,0.135271
0.0002066,0.13467
0.0002067,0.13407
0.0002068,0.133469
0.0002069,0.132869
0.000207,0.132269
0.0002071,0.131669
0.0002072,0.13107
0.0002073,0.13047
0.0002074,0.129871
0.0002075,0.129272
0.0002076,0.128673
0.0002077,0.128074
0.0002078,0.127475
0.0002079,0.126877
0.000208,0.126278
0.0002081,0.12568
0.0002082,0.125082
0.0002083,0.124485
0.0002084,0.123887
0.0002085,0.12329
0.0002086,0.122693
0.0002087,0.122096
0.0002088,0.121499
0.0002089,0.120902
0.000209,0.120306
0.0002091,0.11971
0.0002092,0.119114
0.0002093,0.118518
0.0002094,0.117923
0.0002095,0.117328
0.0002096,0.116733
0.0002097,0.116138
0.0002098,0.115543
0.0002099,0.114949
0.00021,0.114355
0.0002101,0.113761
0.0002102,0.113167
0.0002103,0.112574
0.0002104,0.11198
0.0002105,0.111387
0.0002106,0.110795
0.0002107,0.110202
0.0002108,0.10961
0.0002109,0.109018
0.000211,0.108426
0.0002111,0.107835
0.0002112,0.107244
0.0002113,0.106653
0.0002114,0.106062
0.0002115,0.105471
0.0002116,0.104881
0.0002117,0.104291
0.0002118,0.103702
0.0002119,0.103112
0.000212,0.102523
0.0002121,0.101934
0.0002122,0.101346
0.0002123,0.100757
0.0002124,0.100169
0.0002125,0.0995816
0.0002126,0.0989942
0.0002127,0.098407
0.0002128,0.0978201
0.0002129,0.0972336
0.000213,0.0966473
0.0002131,0.0960613
0.0002132,0.0954756
0.0002133,0.0948902
0.0002134,0.0943051
0.0002135,0.0937203
0.0002136,0.0931358
0.0002137,0.0925516
0.0002138,0.0919678
0.0002139,0.0913842
0.000214,0.090801
0.0002141,0.0902181
0.0002142,0.0896355
0.0002143,0.0890532
0.0002144,0.0884712
0.0002145,0.0878896
0.0002146,0.0873082
0.0002147,0.0867273
0.0002148,0.0861466
0.0002149,0.0855663
0.000215,0.0849863
0.0002151,0.0844066
0.0002152,0.0838273
0.0002153,0.0832484
0.0002154,0.0826697
0.0002155,0.0820914
0.0002156,0.0815135
0.0002157,0.0809359
0.0002158,0.0803587
0.0002159,0.0797818
0.000216,0.0792053
0.0002161,0.0786291
0.0002162,0.0780533
0.0002163,0.0774778
0.0002164,0.0769027
0.0002165,0.076328
0.0002166,0.0757536
0.0002167,0.0751796
0.0002168,0.074606
0.0002169,0.0740328
0.000217,0.0734599
0.0002171,0.0728874
0.0002172,0.0723153
0.0002173,0.0717435
0.0002174,0.0711722
0.0002175,0.0706012
0.0002176,0.0700306
0.0002177,0.0694604
0.0002178,0.0688906
0.0002179,0.0683212
0.000218,0.0677522
0.0002181,0.0671836
0.0002182,0.0666153
0.0002183,0.0660475
0.0002184,0.0654801
0.0002185,0.0649131
0.0002186,0.0643464
0.0002187,0.0637802
0.0002188,0.0632144
0.0002189,0.062649
0.000219,0.0620841
0.0002191,0.0615195
0.0002192,0.0609553
0.0002193,0.0603916
0.0002194,0.0598283
0.0002195,0.0592654
0.0002196,0.058703
0.0002197,0.0581409
0.0002198,0.0575793
0.0002199,0.0570182
0.00022,0.0564574
0.0002201,0.0558971
0.0002202,0.0553372
0.0002203,0.0547778
0.0002204,0.0542188
0.0002205,0.0536602
0.0002206,0.0531021
0.0002207,0.0525444
0.0002208,0.0519872
0.0002209,0.0514304
0.000221,0.0508741
0.0002211,0.0503182
0.0002212,0.0497628
0.0002213,0.0492078
0.0002214,0.0486533
0.0002215,0.0480993
0.0002216,0.0475457
0.0002217,0.0469925
0.0002218,0.0464399
0.0002219,0.0458877
0.000222,0.0453359
0.0002221,0.0447847
0.0002222,0.0442339
0.0002223,0.0436836
0.0002224,0.0431337
0.0002225,0.0425844
0.0002226,0.0420355
0.0002227,0.0414871
0.0002228,0.0409391
0.0002229,0.0403917
0.000223,0.0398447
0.0002231,0.0392982
0.0002232,0.0387523
0.0002233,0.0382068
0.0002234,0.0376618
0.0002235,0.0371173
0.0002236,0.0365732
0.0002237,0.0360297
0.0002238,0.0354867
0.0002239,0.0349442
0.000224,0.0344022
0.0002241,0.0338607
0.0002242,0.0333196
0.0002243,0.0327791
0.0002244,0.0322392
0.0002245,0.0316997
0.0002246,0.0311607
0.0002247,0.0306222
0.0002248,0.0300843
0.0002249,0.0295469
0.000225,0.02901
0.0002251,0.0284736
0.0002252,0.0279377
0.0002253,0.0274024
0.0002254,0.0268676
0.0002255,0.0263333
0.0002256,0.0257995
0.0002257,0.0252663
0.0002258,0.0247336
0.0002259,0.0242014
0.000226,0.0236698
0.0002261,0.0231387
0.0002262,0.0226081
0.0002263,0.0220781
0.0002264,0.0215487
0.0002265,0.0210197
0.0002266,0.0204913
0.0002267,0.0199635
0.0002268,0.0194362
0.0002269,0.0189094
0.000227,0.0183832
0.0002271,0.0178576
0.0002272,0.0173325
0.0002273,0.016808
0.0002274,0.016284
0.0002275,0.0157606
0.0002276,0.0152377
0.0002277,0.0147154
0.0002278,0.0141937
0.0002279,0.0136725
0.000228,0.0131519
0.0002281,0.0126319
