t,i
0.0044972,0.0952507
0.0044973,0.0952507
0.0044974,0.0952507
0.0044975,0.0952507
0.0044976,0.0952507
0.0044977,0.0952507
0.0044978,0.0952507
0.0044979,0.0952507
0.004498,0.0952507
0.0044981,0.0952507
0.0044982,0.0952507
0.0044983,0.0952507
0.0044984,0.0952507
0.0044985,0.0952507
0.0044986,0.0952507
0.0044987,0.0952507
0.0044988,0.0952507
0.0044989,0.0952507
0.004499,0.0952507
0.0044991,0.0952507
0.0044992,0.0952507
0.0044993,0.0952507
0.0044994,0.0952507
0.0044995,0.0952507
0.0044996,0.0952507
0.0044997,0.0952506
0.0044998,0.0952506
0.0044999,0.0952506
0.0045,0.0952506
0.0045001,0.0952506
0.0045002,0.0952506
0.0045003,0.0952506
0.0045004,0.0952506
0.0045005,0.0952506
0.0045006,0.0952506
0.0045007,0.0952506
0.0045008,0.0952506
0.0045009,0.0952506
0.004501,0.0952506
0.0045011,0.0952506
0.0045012,0.0952506
0.0045013,0.0952506
0.0045014,0.0952506
0.0045015,0.0952506
0.0045016,0.0952506
0.0045017,0.0952506
0.0045018,0.0952506
0.0045019,0.0952506
0.004502,0.0952506
0.0045021,0.0952506
0.0045022,0.0952505
0.0045023,0.0952505
0.0045024,0.0952505
0.0045025,0.0952505
0.0045026,0.0952505
0.0045027,0.0952505
0.0045028,0.0952505
0.0045029,0.0952505
0.004503,0.0952505
0.0045031,0.0952505
0.0045032,0.0952505
0.0045033,0.0952505
0.0045034,0.0952505
0.0045035,0.0952505
0.0045036,0.0952505
0.0045037,0.0952505
0.0045038,0.0952505
0.0045039,0.0952505
0.004504,0.0952505
0.0045041,0.0952504
0.0045042,0.0952504
0.0045043,0.0952504
0.0045044,0.0952504
0.0045045,0.0952504
0.0045046,0.0952504
0.0045047,0.0952504
0.0045048,0.0952504
0.0045049,0.0952504
0.004505,0.0952504
0.0045051,0.0952504
0.0045052,0.0952504
0.0045053,0.0952504
0.0045054,0.0952504
0.0045055,0.0952504
0.0045056,0.0952504
0.0045057,0.0952504
0.0045058,0.0952503
0.0045059,0.0952503
0.004506,0.0952503
0.0045061,0.0952503
0.0045062,0.0952503
0.0045063,0.0952503
0.0045064,0.0952503
0.0045065,0.0952503
0.0045066,0.0952503
0.0045067,0.0952503
0.0045068,0.0952503
0.0045069,0.0952503
0.004507,0.0952503
0.0045071,0.0952503
0.0045072,0.0952503
0.0045073,0.0952502
0.0045074,0.0952502
0.0045075,0.0952502
0.0045076,0.0952502
0.0045077,0.0952502
0.0045078,0.0952502
0.0045079,0.0952502
0.004508,0.0952502
0.0045081,0.0952502
0.0045082,0.0952502
0.0045083,0.0952502
0.0045084,0.0952502
0.0045085,0.0952502
0.0045086,0.0952502
0.0045087,0.0952501
0.0045088,0.0952501
0.0045089,0.0952501
0.004509,0.0952501
0.0045091,0.0952501
0.0045092,0.0952501
0.0045093,0.0952501
0.0045094,0.0952501
0.0045095,0.0952501
0.0045096,0.0952501
0.0045097,0.0952501
0.0045098,0.0952501
0.0045099,0.0952501
0.00451,0.09525
0.0045101,0.09525
0.0045102,0.09525
0.0045103,0.09525
0.0045104,0.09525
0.0045105,0.09525
0.0045106,0.09525
0.0045107,0.09525
0.0045108,0.09525
0.0045109,0.09525
0.004511,0.09525
0.0045111,0.09525
0.0045112,0.0952499
0.0045113,0.0952499
0.0045114,0.0952499
0.0045115,0.0952499
0.0045116,0.0952499
0.0045117,0.0952499
0.0045118,0.0952499
0.0045119,0.0952499
0.004512,0.0952499
0.0045121,0.0952499
0.0045122,0.0952499
0.0045123,0.0952498
0.0045124,0.0952498
0.0045125,0.0952498
0.0045126,0.0952498
0.0045127,0.0952498
0.0045128,0.0952498
0.0045129,0.0952498
0.004513,0.0952498
0.0045131,0.0952498
0.0045132,0.0952498
0.0045133,0.0952498
0.0045134,0.0952497
0.0045135,0.0952497
0.0045136,0.0952497
0.0045137,0.0952497
0.0045138,0.0952497
0.0045139,0.0952497
0.004514,0.0952497
0.0045141,0.0952497
0.0045142,0.0952497
0.0045143,0.0952497
0.0045144,0.0952497
0.0045145,0.0952496
0.0045146,0.0952496
0.0045147,0.0952496
0.0045148,0.0952496
0.0045149,0.0952496
0.004515,0.0952496
0.0045151,0.0952496
0.0045152,0.0952496
0.0045153,0.0952496
0.0045154,0.0952496
0.0045155,0.0952495
0.0045156,0.0952495
0.0045157,0.0952495
0.0045158,0.0952495
0.0045159,0.0952495
0.004516,0.0952495
0.0045161,0.0952495
0.0045162,0.0952495
0.0045163,0.0952495
0.0045164,0.0952494
0.0045165,0.0952494
0.0045166,0.0952494
0.0045167,0.0952494
0.0045168,0.0952494
0.0045169,0.0952494
0.004517,0.0952494
0.0045171,0.0952494
0.0045172,0.0952494
0.0045173,0.0952494
0.0045174,0.0952493
0.0045175,0.0952493
0.0045176,0.0952493
0.0045177,0.0952493
0.0045178,0.0952493
0.0045179,0.0952493
0.004518,0.0952493
0.0045181,0.0952493
0.0045182,0.0952493
0.0045183,0.0952492
0.0045184,0.0952492
0.0045185,0.0952492
0.0045186,0.0952492
0.0045187,0.0952492
0.0045188,0.0952492
0.0045189,0.0952492
0.004519,0.0952492
0.0045191,0.0952492
0.0045192,0.0952491
0.0045193,0.0952491
0.0045194,0.0952491
0.0045195,0.0952491
0.0045196,0.0952491
0.0045197,0.0952491
0.0045198,0.0952491
0.0045199,0.0952491
0.00452,0.095249
0.0045201,0.095249
0.0045202,0.095249
0.0045203,0.095249
0.0045204,0.095249
0.0045205,0.095249
0.0045206,0.095249
0.0045207,0.095249
0.0045208,0.095249
0.0045209,0.0952489
0.004521,0.0952489
0.0045211,0.0952489
0.0045212,0.0952489
0.0045213,0.0952489
0.0045214,0.0952489
0.0045215,0.0952489
0.0045216,0.0952489
0.0045217,0.0952488
0.0045218,0.0952488
0.0045219,0.0952488
0.004522,0.0952488
0.0045221,0.0952488
0.0045222,0.0952488
0.0045223,0.0952488
0.0045224,0.0952488
0.0045225,0.0952487
0.0045226,0.0952487
0.0045227,0.0952487
0.0045228,0.0952487
0.0045229,0.0952487
0.004523,0.0952487
0.0045231,0.0952487
0.0045232,0.0952487
0.0045233,0.0952486
0.0045234,0.0952486
0.0045235,0.0952486
0.0045236,0.0952486
0.0045237,0.0952486
0.0045238,0.0952486
0.0045239,0.0952486
0.004524,0.0952486
0.0045241,0.0952485
0.0045242,0.0952485
0.0045243,0.0952485
0.0045244,0.0952485
0.0045245,0.0952485
0.0045246,0.0952485
0.0045247,0.0952485
0.0045248,0.0952485
0.0045249,0.0952484
0.004525,0.0952484
0.0045251,0.0952484
0.0045252,0.0952484
0.0045253,0.0952484
0.0045254,0.0952484
0.0045255,0.0952484
0.0045256,0.0952483
0.0045257,0.0952483
0.0045258,0.0952483
0.0045259,0.0952483
0.004526,0.0952483
0.0045261,0.0952483
0.0045262,0.0952483
0.0045263,0.0952482
0.0045264,0.0952482
0.0045265,0.0952482
0.0045266,0.0952482
0.0045267,0.0952482
0.0045268,0.0952482
0.0045269,0.0952482
0.004527,0.0952482
0.0045271,0.0952481
0.0045272,0.0952481
0.0045273,0.0952481
0.0045274,0.0952481
0.0045275,0.0952481
0.0045276,0.0952481
0.0045277,0.0952481
0.0045278,0.095248
0.0045279,0.095248
0.004528,0.095248
0.0045281,0.095248
0.0045282,0.095248
0.0045283,0.095248
0.0045284,0.095248
0.0045285,0.0952479
0.0045286,0.0952479
0.0045287,0.0952479
0.0045288,0.0952479
0.0045289,0.0952479
0.004529,0.0952479
0.0045291,0.0952479
0.0045292,0.0952478
0.0045293,0.0952478
0.0045294,0.0952478
0.0045295,0.0952478
0.0045296,0.0952478
0.0045297,0.0952478
0.0045298,0.0952478
0.0045299,0.0952477
0.00453,0.0952477
0.0045301,0.0952477
0.0045302,0.0952477
0.0045303,0.0952477
0.0045304,0.0952477
0.0045305,0.0952477
0.0045306,0.0952476
0.0045307,0.0952476
0.0045308,0.0952476
0.0045309,0.0952476
0.004531,0.0952476
0.0045311,0.0952476
0.0045312,0.0952476
0.0045313,0.0952475
0.0045314,0.0952475
0.0045315,0.0952475
0.0045316,0.0952475
0.0045317,0.0952475
0.0045318,0.0952475
0.0045319,0.0952475
0.004532,0.0952474
0.0045321,0.0952474
0.0045322,0.0952474
0.0045323,0.0952474
0.0045324,0.0952474
0.0045325,0.0952474
0.0045326,0.0952473
0.0045327,0.0952473
0.0045328,0.0952473
0.0045329,0.0952473
0.004533,0.0952473
0.0045331,0.0952473
0.0045332,0.0952473
0.0045333,0.0952472
0.0045334,0.0952472
0.0045335,0.0952472
0.0045336,0.0952472
0.0045337,0.0952472
0.0045338,0.0952472
0.0045339,0.0952471
0.004534,0.0952471
0.0045341,0.0952471
0.0045342,0.0952471
0.0045343,0.0952471
0.0045344,0.0952471
0.0045345,0.0952471
0.0045346,0.095247
0.0045347,0.095247
0.0045348,0.095247
0.0045349,0.095247
0.004535,0.095247
0.0045351,0.095247
0.0045352,0.0952469
0.0045353,0.0952469
0.0045354,0.0952469
0.0045355,0.0952469
0.0045356,0.0952469
0.0045357,0.0952469
0.0045358,0.0952469
0.0045359,0.0952468
0.004536,0.0952468
0.0045361,0.0952468
0.0045362,0.0952468
0.0045363,0.0952468
0.0045364,0.0952468
0.0045365,0.0952467
0.0045366,0.0952467
0.0045367,0.0952467
0.0045368,0.0952467
0.0045369,0.0952467
0.004537,0.0952467
0.0045371,0.0952467
0.0045372,0.0952466
0.0045373,0.0952466
0.0045374,0.0952466
0.0045375,0.0952466
0.0045376,0.0952466
0.0045377,0.0952466
0.0045378,0.0952465
0.0045379,0.0952465
0.004538,0.0952465
0.0045381,0.0952465
0.0045382,0.0952465
0.0045383,0.0952465
0.0045384,0.0952464
0.0045385,0.0952464
0.0045386,0.0952464
0.0045387,0.0952464
0.0045388,0.0952464
0.0045389,0.0952464
0.004539,0.0952463
0.0045391,0.0952463
0.0045392,0.0952463
0.0045393,0.0952463
0.0045394,0.0952463
0.0045395,0.0952463
0.0045396,0.0952462
0.0045397,0.0952462
0.0045398,0.0952462
0.0045399,0.0952462
0.00454,0.0952462
0.0045401,0.0952462
0.0045402,0.0952461
0.0045403,0.0952461
0.0045404,0.0952461
0.0045405,0.0952461
0.0045406,0.0952461
0.0045407,0.0952461
0.0045408,0.0952461
0.0045409,0.095246
0.004541,0.095246
0.0045411,0.095246
0.0045412,0.095246
0.0045413,0.095246
0.0045414,0.095246
0.0045415,0.0952459
0.0045416,0.0952459
0.0045417,0.0952459
0.0045418,0.0952459
0.0045419,0.0952459
0.004542,0.0952459
0.0045421,0.0952458
0.0045422,0.0952458
0.0045423,0.0952458
0.0045424,0.0952458
0.0045425,0.0952458
0.0045426,0.0952458
0.0045427,0.0952457
0.0045428,0.0952457
0.0045429,0.0952457
0.004543,0.0952457
0.0045431,0.0952457
0.0045432,0.0952457
0.0045433,0.0952456
0.0045434,0.0952456
0.0045435,0.0952456
0.0045436,0.0952456
0.0045437,0.0952456
0.0045438,0.0952456
0.0045439,0.0952455
0.004544,0.0952455
0.0045441,0.0952455
0.0045442,0.0952455
0.0045443,0.0952455
0.0045444,0.0952454
0.0045445,0.0952454
0.0045446,0.0952454
0.0045447,0.0952454
0.0045448,0.0952454
0.0045449,0.0952454
0.004545,0.0952453
0.0045451,0.0952453
0.0045452,0.0952453
0.0045453,0.0952453
0.0045454,0.0952453
0.0045455,0.0952453
0.0045456,0.0952452
0.0045457,0.0952452
0.0045458,0.0952452
0.0045459,0.0952452
0.004546,0.0952452
0.0045461,0.0952452
0.0045462,0.0952451
0.0045463,0.0952451
0.0045464,0.0952451
0.0045465,0.0952451
0.0045466,0.0952451
0.0045467,0.0952451
0.0045468,0.095245
0.0045469,0.095245
0.004547,0.095245
0.0045471,0.095245
0.0045472,0.095245
0.0045473,0.095245
0.0045474,0.0952449
0.0045475,0.0952449
0.0045476,0.0952449
0.0045477,0.0952449
0.0045478,0.0952449
0.0045479,0.0952449
0.004548,0.0952448
0.0045481,0.0952448
0.0045482,0.0952448
0.0045483,0.0952448
0.0045484,0.0952448
0.0045485,0.0952447
0.0045486,0.0952447
0.0045487,0.0952447
0.0045488,0.0952447
0.0045489,0.0952447
0.004549,0.0952447
0.0045491,0.0952446
0.0045492,0.0952446
0.0045493,0.0952446
0.0045494,0.0952446
0.0045495,0.0952446
0.0045496,0.0952446
0.0045497,0.0952445
0.0045498,0.0952445
0.0045499,0.0952445
0.00455,0.0952445
0.0045501,0.0952445
0.0045502,0.0952445
0.0045503,0.0952444
0.0045504,0.0952444
0.0045505,0.0952444
0.0045506,0.0952444
0.0045507,0.0952444
0.0045508,0.0952443
0.0045509,0.0952443
0.004551,0.0952443
0.0045511,0.0952443
0.0045512,0.0952443
0.0045513,0.0952443
0.0045514,0.0952442
0.0045515,0.0952442
0.0045516,0.0952442
0.0045517,0.0952442
0.0045518,0.0952442
0.0045519,0.0952442
0.004552,0.0952441
0.0045521,0.0952441
0.0045522,0.0952441
0.0045523,0.0952441
0.0045524,0.0952441
0.0045525,0.0952441
0.0045526,0.095244
0.0045527,0.095244
0.0045528,0.095244
0.0045529,0.095244
0.004553,0.095244
0.0045531,0.0952439
0.0045532,0.0952439
0.0045533,0.0952439
0.0045534,0.0952439
0.0045535,0.0952439
0.0045536,0.0952439
0.0045537,0.0952438
0.0045538,0.0952438
0.0045539,0.0952438
0.004554,0.0952438
0.0045541,0.0952438
0.0045542,0.0952438
0.0045543,0.0952437
0.0045544,0.0952437
0.0045545,0.0952437
0.0045546,0.0952437
0.0045547,0.0952437
0.0045548,0.0952436
0.0045549,0.0952436
0.004555,0.0952436
0.0045551,0.0952436
0.0045552,0.0952436
0.0045553,0.0952436
0.0045554,0.0952435
0.0045555,0.0952435
0.0045556,0.0952435
0.0045557,0.0952435
0.0045558,0.0952435
0.0045559,0.0952435
0.004556,0.0952434
0.0045561,0.0952434
0.0045562,0.0952434
0.0045563,0.0952434
0.0045564,0.0952434
0.0045565,0.0952434
0.0045566,0.0952433
0.0045567,0.0952433
0.0045568,0.0952433
0.0045569,0.0952433
0.004557,0.0952433
0.0045571,0.0952432
0.0045572,0.0952432
0.0045573,0.0952432
0.0045574,0.0952432
0.0045575,0.0952432
0.0045576,0.0952432
0.0045577,0.0952431
0.0045578,0.0952431
0.0045579,0.0952431
0.004558,0.0952431
0.0045581,0.0952431
0.0045582,0.0952431
0.0045583,0.095243
0.0045584,0.095243
0.0045585,0.095243
0.0045586,0.095243
0.0045587,0.095243
0.0045588,0.0952429
0.0045589,0.0952429
0.004559,0.0952429
0.0045591,0.0952429
0.0045592,0.0952429
0.0045593,0.0952429
0.0045594,0.0952428
0.0045595,0.0952428
0.0045596,0.0952428
0.0045597,0.0952428
0.0045598,0.0952428
0.0045599,0.0952428
0.00456,0.0952427
0.0045601,0.0952427
0.0045602,0.0952427
0.0045603,0.0952427
0.0045604,0.0952427
0.0045605,0.0952426
0.0045606,0.0952426
0.0045607,0.0952426
0.0045608,0.0952426
0.0045609,0.0952426
0.004561,0.0952426
0.0045611,0.0952425
0.0045612,0.0952425
0.0045613,0.0952425
0.0045614,0.0952425
0.0045615,0.0952425
0.0045616,0.0952425
0.0045617,0.0952424
0.0045618,0.0952424
0.0045619,0.0952424
0.004562,0.0952424
0.0045621,0.0952424
0.0045622,0.0952423
0.0045623,0.0952423
0.0045624,0.0952423
0.0045625,0.0952423
0.0045626,0.0952423
0.0045627,0.0952423
0.0045628,0.0952422
0.0045629,0.0952422
0.004563,0.0952422
0.0045631,0.0952422
0.0045632,0.0952422
0.0045633,0.0952422
0.0045634,0.0952421
0.0045635,0.0952421
0.0045636,0.0952421
0.0045637,0.0952421
0.0045638,0.0952421
0.0045639,0.0952421
0.004564,0.095242
0.0045641,0.095242
0.0045642,0.095242
0.0045643,0.095242
0.0045644,0.095242
0.0045645,0.0952419
0.0045646,0.0952419
0.0045647,0.0952419
0.0045648,0.0952419
0.0045649,0.0952419
0.004565,0.0952419
0.0045651,0.0952418
0.0045652,0.0952418
0.0045653,0.0952418
0.0045654,0.0952418
0.0045655,0.0952418
0.0045656,0.0952418
0.0045657,0.0952417
0.0045658,0.0952417
0.0045659,0.0952417
0.004566,0.0952417
0.0045661,0.0952417
0.0045662,0.0952416
0.0045663,0.0952416
0.0045664,0.0952416
0.0045665,0.0952416
0.0045666,0.0952416
0.0045667,0.0952416
0.0045668,0.0952415
0.0045669,0.0952415
0.004567,0.0952415
0.0045671,0.0952415
0.0045672,0.0952415
0.0045673,0.0952415
0.0045674,0.0952414
0.0045675,0.0952414
0.0045676,0.0952414
0.0045677,0.0952414
0.0045678,0.0952414
0.0045679,0.0952414
0.004568,0.0952413
0.0045681,0.0952413
0.0045682,0.0952413
0.0045683,0.0952413
0.0045684,0.0952413
0.0045685,0.0952413
0.0045686,0.0952412
0.0045687,0.0952412
0.0045688,0.0952412
0.0045689,0.0952412
0.004569,0.0952412
0.0045691,0.0952411
0.0045692,0.0952411
0.0045693,0.0952411
0.0045694,0.0952411
0.0045695,0.0952411
0.0045696,0.0952411
0.0045697,0.095241
0.0045698,0.095241
0.0045699,0.095241
0.00457,0.095241
0.0045701,0.095241
0.0045702,0.095241
0.0045703,0.0952409
0.0045704,0.0952409
0.0045705,0.0952409
0.0045706,0.0952409
0.0045707,0.0952409
0.0045708,0.0952409
0.0045709,0.0952408
0.004571,0.0952408
0.0045711,0.0952408
0.0045712,0.0952408
0.0045713,0.0952408
0.0045714,0.0952408
0.0045715,0.0952407
0.0045716,0.0952407
0.0045717,0.0952407
0.0045718,0.0952407
0.0045719,0.0952407
0.004572,0.0952407
0.0045721,0.0952406
0.0045722,0.0952406
0.0045723,0.0952406
0.0045724,0.0952406
0.0045725,0.0952406
0.0045726,0.0952406
0.0045727,0.0952405
0.0045728,0.0952405
0.0045729,0.0952405
0.004573,0.0952405
0.0045731,0.0952405
0.0045732,0.0952405
0.0045733,0.0952404
0.0045734,0.0952404
0.0045735,0.0952404
0.0045736,0.0952404
0.0045737,0.0952404
0.0045738,0.0952404
0.0045739,0.0952403
0.004574,0.0952403
0.0045741,0.0952403
0.0045742,0.0952403
0.0045743,0.0952403
0.0045744,0.0952403
0.0045745,0.0952402
0.0045746,0.0952402
0.0045747,0.0952402
0.0045748,0.0952402
0.0045749,0.0952402
0.004575,0.0952402
0.0045751,0.0952401
0.0045752,0.0952401
0.0045753,0.0952401
0.0045754,0.0952401
0.0045755,0.0952401
0.0045756,0.0952401
0.0045757,0.09524
0.0045758,0.09524
0.0045759,0.09524
0.004576,0.09524
0.0045761,0.09524
0.0045762,0.09524
0.0045763,0.0952399
0.0045764,0.0952399
0.0045765,0.0952399
0.0045766,0.0952399
0.0045767,0.0952399
0.0045768,0.0952399
0.0045769,0.0952398
0.004577,0.0952398
0.0045771,0.0952398
0.0045772,0.0952398
0.0045773,0.0952398
0.0045774,0.0952398
0.0045775,0.0952397
0.0045776,0.0952397
0.0045777,0.0952397
0.0045778,0.0952397
0.0045779,0.0952397
0.004578,0.0952397
0.0045781,0.0952396
0.0045782,0.0952396
0.0045783,0.0952396
0.0045784,0.0952396
0.0045785,0.0952396
0.0045786,0.0952396
0.0045787,0.0952395
0.0045788,0.0952395
0.0045789,0.0952395
0.004579,0.0952395
0.0045791,0.0952395
0.0045792,0.0952395
0.0045793,0.0952394
0.0045794,0.0952394
0.0045795,0.0952394
0.0045796,0.0952394
0.0045797,0.0952394
0.0045798,0.0952394
0.0045799,0.0952394
0.00458,0.0952393
0.0045801,0.0952393
0.0045802,0.0952393
0.0045803,0.0952393
0.0045804,0.0952393
0.0045805,0.0952393
0.0045806,0.0952392
0.0045807,0.0952392
0.0045808,0.0952392
0.0045809,0.0952392
0.004581,0.0952392
0.0045811,0.0952392
0.0045812,0.0952391
0.0045813,0.0952391
0.0045814,0.0952391
0.0045815,0.0952391
0.0045816,0.0952391
0.0045817,0.0952391
0.0045818,0.0952391
0.0045819,0.095239
0.004582,0.095239
0.0045821,0.095239
0.0045822,0.095239
0.0045823,0.095239
0.0045824,0.095239
0.0045825,0.0952389
0.0045826,0.0952389
0.0045827,0.0952389
0.0045828,0.0952389
0.0045829,0.0952389
0.004583,0.0952389
0.0045831,0.0952388
0.0045832,0.0952388
0.0045833,0.0952388
0.0045834,0.0952388
0.0045835,0.0952388
0.0045836,0.0952388
0.0045837,0.0952388
0.0045838,0.0952387
0.0045839,0.0952387
0.004584,0.0952387
0.0045841,0.0952387
0.0045842,0.0952387
0.0045843,0.0952387
0.0045844,0.0952386
0.0045845,0.0952386
0.0045846,0.0952386
0.0045847,0.0952386
0.0045848,0.0952386
0.0045849,0.0952386
0.004585,0.0952386
0.0045851,0.0952385
0.0045852,0.0952385
0.0045853,0.0952385
0.0045854,0.0952385
0.0045855,0.0952385
0.0045856,0.0952385
0.0045857,0.0952384
0.0045858,0.0952384
0.0045859,0.0952384
0.004586,0.0952384
0.0045861,0.0952384
0.0045862,0.0952384
0.0045863,0.0952384
0.0045864,0.0952383
0.0045865,0.0952383
0.0045866,0.0952383
0.0045867,0.0952383
0.0045868,0.0952383
0.0045869,0.0952383
0.004587,0.0952383
0.0045871,0.0952382
0.0045872,0.0952382
0.0045873,0.0952382
0.0045874,0.0952382
0.0045875,0.0952382
0.0045876,0.0952382
0.0045877,0.0952382
0.0045878,0.0952381
0.0045879,0.0952381
0.004588,0.0952381
0.0045881,0.0952381
0.0045882,0.0952381
0.0045883,0.0952381
0.0045884,0.095238
0.0045885,0.095238
0.0045886,0.095238
0.0045887,0.095238
0.0045888,0.095238
0.0045889,0.095238
0.004589,0.095238
0.0045891,0.0952379
0.0045892,0.0952379
0.0045893,0.0952379
0.0045894,0.0952379
0.0045895,0.0952379
0.0045896,0.0952379
0.0045897,0.0952379
0.0045898,0.0952378
0.0045899,0.0952378
0.00459,0.0952378
0.0045901,0.0952378
0.0045902,0.0952378
0.0045903,0.0952378
0.0045904,0.0952378
0.0045905,0.0952377
0.0045906,0.0952377
0.0045907,0.0952377
0.0045908,0.0952377
0.0045909,0.0952377
0.004591,0.0952377
0.0045911,0.0952377
0.0045912,0.0952376
0.0045913,0.0952376
0.0045914,0.0952376
0.0045915,0.0952376
0.0045916,0.0952376
0.0045917,0.0952376
0.0045918,0.0952376
0.0045919,0.0952375
0.004592,0.0952375
0.0045921,0.0952375
0.0045922,0.0952375
0.0045923,0.0952375
0.0045924,0.0952375
0.0045925,0.0952375
0.0045926,0.0952374
0.0045927,0.0952374
0.0045928,0.0952374
0.0045929,0.0952374
0.004593,0.0952374
0.0045931,0.0952374
0.0045932,0.0952374
0.0045933,0.0952374
0.0045934,0.0952373
0.0045935,0.0952373
0.0045936,0.0952373
0.0045937,0.0952373
0.0045938,0.0952373
0.0045939,0.0952373
0.004594,0.0952373
0.0045941,0.0952372
0.0045942,0.0952372
0.0045943,0.0952372
0.0045944,0.0952372
0.0045945,0.0952372
0.0045946,0.0952372
0.0045947,0.0952372
0.0045948,0.0952371
0.0045949,0.0952371
0.004595,0.0952371
0.0045951,0.0952371
0.0045952,0.0952371
